File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF023HMA	bam	unfiltered alignments	ENCSR125VVG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				2			36				ENCFF002APD, ENCFF002APH, ENCFF002APL, ENCFF018NEO	3395388014	ENCODE Processing Pipeline	b131c5795ab5651adfa4bac0940b2af7		https://www.encodeproject.org/files/ENCFF023HMA/@@download/ENCFF023HMA.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF147VUI	bam	unfiltered alignments	ENCSR125VVG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				1			36				ENCFF002APB, ENCFF002APC, ENCFF002APM, ENCFF018NEO	3181850141	ENCODE Processing Pipeline	1c89552bd4c029b74d27478af39da1aa		https://www.encodeproject.org/files/ENCFF147VUI/@@download/ENCFF147VUI.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF743RKU	bam	alignments	ENCSR125VVG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				2			36				ENCFF002APD, ENCFF002APH, ENCFF002APL, ENCFF018NEO	1587597227	ENCODE Processing Pipeline	14c56b85b00f061af843531603a4b5e3		https://www.encodeproject.org/files/ENCFF743RKU/@@download/ENCFF743RKU.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF548LOV	bam	alignments	ENCSR125VVG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-18	ENCODE				1			36				ENCFF002APB, ENCFF002APC, ENCFF002APM, ENCFF018NEO	1482088979	ENCODE Processing Pipeline	91d28d54492ece2390f1f99604ce7561		https://www.encodeproject.org/files/ENCFF548LOV/@@download/ENCFF548LOV.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	control insufficient read depth	
ENCFF681JCH	bam	alignments	ENCSR670YXP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K36me3-mouse	ENCAB000ADV	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002AIC, ENCFF806TVZ	1453401748	ENCODE Processing Pipeline	3b79b5b0f7520de59af75be3441b822b		https://www.encodeproject.org/files/ENCFF681JCH/@@download/ENCFF681JCH.bam	mm10-minimal			archived			insufficient read depth, control insufficient read depth	
ENCFF842KKY	bam	alignments	ENCSR670YXP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K36me3-mouse	ENCAB000ADV	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002AID, ENCFF806TVZ	1854398545	ENCODE Processing Pipeline	071a86fb25589b8dfed3384ad0c08320		https://www.encodeproject.org/files/ENCFF842KKY/@@download/ENCFF842KKY.bam	mm10-minimal			archived			insufficient read depth, control insufficient read depth	
ENCFF369OXW	bam	unfiltered alignments	ENCSR670YXP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K36me3-mouse	ENCAB000ADV	DNA			SDS		False	2014-06-30	ENCODE				1			50				ENCFF002AIC, ENCFF018NEO	2065023867	ENCODE Processing Pipeline	4bed2532dee3f0747a09a4c1fd0b1e58		https://www.encodeproject.org/files/ENCFF369OXW/@@download/ENCFF369OXW.bam	mm10			released			insufficient read depth, control insufficient read depth	
ENCFF596FAF	bam	unfiltered alignments	ENCSR670YXP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K36me3-mouse	ENCAB000ADV	DNA			SDS		False	2014-06-30	ENCODE				2			50				ENCFF002AID, ENCFF018NEO	2645848740	ENCODE Processing Pipeline	1106c0a1fc886de0655b93130af178b8		https://www.encodeproject.org/files/ENCFF596FAF/@@download/ENCFF596FAF.bam	mm10			released			insufficient read depth, control insufficient read depth	
ENCFF375RZM	bam	alignments	ENCSR670YXP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K36me3-mouse	ENCAB000ADV	DNA			SDS		False	2014-06-30	ENCODE				1			50				ENCFF002AIC, ENCFF018NEO	1453086353	ENCODE Processing Pipeline	3ce68309d5dd86a31a92fda857ad7111		https://www.encodeproject.org/files/ENCFF375RZM/@@download/ENCFF375RZM.bam	mm10			released			insufficient read depth, control insufficient read depth	
ENCFF144DAE	bam	alignments	ENCSR670YXP	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K36me3-mouse	ENCAB000ADV	DNA			SDS		False	2014-06-30	ENCODE				2			50				ENCFF002AID, ENCFF018NEO	1854006804	ENCODE Processing Pipeline	23500f9975c8ab145a1ada5d239fca30		https://www.encodeproject.org/files/ENCFF144DAE/@@download/ENCFF144DAE.bam	mm10			released			insufficient read depth, control insufficient read depth	
ENCFF882GNF	bam	alignments	ENCSR802RET	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF002BWN, ENCFF806TVZ	1059685266	ENCODE Processing Pipeline	74c7ad1cabcd11fbc2943b0b6ab85689		https://www.encodeproject.org/files/ENCFF882GNF/@@download/ENCFF882GNF.bam	mm10-minimal			archived	low read length, control low read depth			
ENCFF272EKS	bam	alignments	ENCSR802RET	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF002BWL, ENCFF806TVZ	1039425887	ENCODE Processing Pipeline	b1959b298db3952d37ae72f6478f2354		https://www.encodeproject.org/files/ENCFF272EKS/@@download/ENCFF272EKS.bam	mm10-minimal			archived	low read length, control low read depth			
ENCFF097DVN	bam	unfiltered alignments	ENCSR802RET	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF002BWL, ENCFF018NEO	1606859204	ENCODE Processing Pipeline	91c196057a563c0fc7bc3b78ef86b541		https://www.encodeproject.org/files/ENCFF097DVN/@@download/ENCFF097DVN.bam	mm10			released	low read length, control low read depth			
ENCFF070LSV	bam	unfiltered alignments	ENCSR802RET	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002BWN, ENCFF018NEO	1566822453	ENCODE Processing Pipeline	fee1598912ae861eb922d286b039cdde		https://www.encodeproject.org/files/ENCFF070LSV/@@download/ENCFF070LSV.bam	mm10			released	low read length, control low read depth			
ENCFF262IER	bam	alignments	ENCSR802RET	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF002BWL, ENCFF018NEO	1039171006	ENCODE Processing Pipeline	5fb638c79eb3d9cc6238649e5aadec9a		https://www.encodeproject.org/files/ENCFF262IER/@@download/ENCFF262IER.bam	mm10			released	low read length, control low read depth			
ENCFF268SBZ	bam	alignments	ENCSR802RET	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K27ac-mouse	ENCAB943WPC	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002BWN, ENCFF018NEO	1059443478	ENCODE Processing Pipeline	ae9922d3f22e6cf24d282c5de5198b29		https://www.encodeproject.org/files/ENCFF268SBZ/@@download/ENCFF268SBZ.bam	mm10			released	low read length, control low read depth			
ENCFF253HMX	bam	alignments	ENCSR867YNV	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				2							ENCFF268IGM, ENCFF526QHV, ENCFF536HIT	3505111385	ENCODE Processing Pipeline	553b59b044af2756d12a1cfa7e9b3d14		https://www.encodeproject.org/files/ENCFF253HMX/@@download/ENCFF253HMX.bam	mm10-minimal			archived				
ENCFF563NJF	bam	alignments	ENCSR867YNV	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				1							ENCFF268IGM, ENCFF510RXX, ENCFF635YMK	4901204857	ENCODE Processing Pipeline	1a247620372369b592ddf7c18c6eda86		https://www.encodeproject.org/files/ENCFF563NJF/@@download/ENCFF563NJF.bam	mm10-minimal			archived				
ENCFF708CVF	bam	alignments	ENCSR867YNV	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				2							ENCFF518RJA, ENCFF526QHV, ENCFF536HIT	4541801746	ENCODE Processing Pipeline	8ad4e04a27f42a8219f74a62559cecad		https://www.encodeproject.org/files/ENCFF708CVF/@@download/ENCFF708CVF.bam	mm10-minimal			archived				
ENCFF133HHO	bam	alignments	ENCSR867YNV	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				1							ENCFF510RXX, ENCFF518RJA, ENCFF635YMK	6400512013	ENCODE Processing Pipeline	fd31ed9552b31758a140285d673473f4		https://www.encodeproject.org/files/ENCFF133HHO/@@download/ENCFF133HHO.bam	mm10-minimal			archived				
ENCFF198FOG	bam	transcriptome alignments	ENCSR867YNV	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				2							ENCFF518RJA, ENCFF526QHV, ENCFF536HIT	3757294778	ENCODE Processing Pipeline	f37e59dab553f001ab64ec11715ce82e		https://www.encodeproject.org/files/ENCFF198FOG/@@download/ENCFF198FOG.bam	mm10-minimal			archived				
ENCFF367JNN	bam	transcriptome alignments	ENCSR867YNV	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				1							ENCFF510RXX, ENCFF518RJA, ENCFF635YMK	5210230626	ENCODE Processing Pipeline	03b6d974b922e62a702ac58f5da5290b		https://www.encodeproject.org/files/ENCFF367JNN/@@download/ENCFF367JNN.bam	mm10-minimal			archived				
ENCFF573ZXT	bam	alignments	ENCSR867YNV	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				1							ENCFF510RXX, ENCFF533JRE, ENCFF635YMK	6404534819	ENCODE Processing Pipeline	1874edc7c197cf8784a22dc1c9b8f3c6		https://www.encodeproject.org/files/ENCFF573ZXT/@@download/ENCFF573ZXT.bam	mm10			released				
ENCFF232TDZ	bam	transcriptome alignments	ENCSR867YNV	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				1							ENCFF510RXX, ENCFF533JRE, ENCFF635YMK	5307745676	ENCODE Processing Pipeline	f36e63d564be2c24f8aa10e4ba1afcd6		https://www.encodeproject.org/files/ENCFF232TDZ/@@download/ENCFF232TDZ.bam	mm10			released				
ENCFF202TRR	bam	alignments	ENCSR867YNV	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				2							ENCFF526QHV, ENCFF533JRE, ENCFF536HIT	4544382909	ENCODE Processing Pipeline	77af655c5bc46ae257399baa2f51e562		https://www.encodeproject.org/files/ENCFF202TRR/@@download/ENCFF202TRR.bam	mm10			released				
ENCFF877FEP	bam	transcriptome alignments	ENCSR867YNV	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2014-12-17	ENCODE				2							ENCFF526QHV, ENCFF533JRE, ENCFF536HIT	3826856236	ENCODE Processing Pipeline	60fd5307b790a9363f44ace7431e93d9		https://www.encodeproject.org/files/ENCFF877FEP/@@download/ENCFF877FEP.bam	mm10			released				
ENCFF905YGD	bam	alignments	ENCSR648YEP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				1							ENCFF377KCE, ENCFF483PAE	4189654645	ENCODE Processing Pipeline	6831a8dc9f360210423564255848dc25		https://www.encodeproject.org/files/ENCFF905YGD/@@download/ENCFF905YGD.bam	mm10-minimal			archived				
ENCFF327KWA	bam	transcriptome alignments	ENCSR648YEP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				1							ENCFF377KCE, ENCFF483PAE	4108757409	ENCODE Processing Pipeline	f86978b141dcc7f02632e09c900c8519		https://www.encodeproject.org/files/ENCFF327KWA/@@download/ENCFF327KWA.bam	mm10-minimal			archived				
ENCFF985ZKZ	bam	alignments	ENCSR648YEP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				2							ENCFF473WMT, ENCFF483PAE	3900095051	ENCODE Processing Pipeline	71f9d005fac9b85506f80612cfffe36d		https://www.encodeproject.org/files/ENCFF985ZKZ/@@download/ENCFF985ZKZ.bam	mm10-minimal			archived				
ENCFF440UZJ	bam	transcriptome alignments	ENCSR648YEP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				2							ENCFF473WMT, ENCFF483PAE	3810895392	ENCODE Processing Pipeline	ce7f8b456e9a47685c7b6a9fcdc1dd10		https://www.encodeproject.org/files/ENCFF440UZJ/@@download/ENCFF440UZJ.bam	mm10-minimal			archived				
ENCFF930OKR	bam	alignments	ENCSR648YEP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				1							ENCFF377KCE, ENCFF533JRE	4191546881	ENCODE Processing Pipeline	af2cbb9ca7cedec738bc968c7e7af9cb		https://www.encodeproject.org/files/ENCFF930OKR/@@download/ENCFF930OKR.bam	mm10			archived				
ENCFF518GDM	bam	transcriptome alignments	ENCSR648YEP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				1							ENCFF377KCE, ENCFF533JRE	4197303364	ENCODE Processing Pipeline	6fb985f1699c4f355cad6aa74f37aa7a		https://www.encodeproject.org/files/ENCFF518GDM/@@download/ENCFF518GDM.bam	mm10			archived				
ENCFF893NMZ	bam	alignments	ENCSR648YEP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				2							ENCFF473WMT, ENCFF533JRE	3901825493	ENCODE Processing Pipeline	36349ea625d0e4f4e21a5dc1d0aa4146		https://www.encodeproject.org/files/ENCFF893NMZ/@@download/ENCFF893NMZ.bam	mm10			archived				
ENCFF122MVD	bam	transcriptome alignments	ENCSR648YEP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				2							ENCFF473WMT, ENCFF533JRE	3892743651	ENCODE Processing Pipeline	cf6fc9b6a756486f4c6cf8febde0090d		https://www.encodeproject.org/files/ENCFF122MVD/@@download/ENCFF122MVD.bam	mm10			archived				
ENCFF405LEY	bam	alignments	ENCSR648YEP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				1							ENCFF377KCE, ENCFF533JRE, ENCFF854WTE	5199406804	ENCODE Processing Pipeline	1efeeefbd2f38cb173461d2270a2b3c5		https://www.encodeproject.org/files/ENCFF405LEY/@@download/ENCFF405LEY.bam	mm10			released				
ENCFF659AQL	bam	transcriptome alignments	ENCSR648YEP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				1							ENCFF377KCE, ENCFF533JRE, ENCFF854WTE	4436623157	ENCODE Processing Pipeline	d599d72c3bff027571dedd632c079d8f		https://www.encodeproject.org/files/ENCFF659AQL/@@download/ENCFF659AQL.bam	mm10			released				
ENCFF627PCS	bam	alignments	ENCSR648YEP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				2							ENCFF155LJD, ENCFF473WMT, ENCFF533JRE	4831440369	ENCODE Processing Pipeline	5edacd3f1256b2b1784fe845e7afdc1d		https://www.encodeproject.org/files/ENCFF627PCS/@@download/ENCFF627PCS.bam	mm10			released				
ENCFF879BCG	bam	transcriptome alignments	ENCSR648YEP	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus							polyadenylated mRNA		Ambion mirVana	Ambion mirVana		False	2016-05-03	ENCODE				2							ENCFF155LJD, ENCFF473WMT, ENCFF533JRE	4114152604	ENCODE Processing Pipeline	aa9e7aa781b084fde959022f9178466a		https://www.encodeproject.org/files/ENCFF879BCG/@@download/ENCFF879BCG.bam	mm10			released				
ENCFF438XQQ	bam	alignments	ENCSR471SJG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF806TVZ, ENCFF898DBR	1054410601	ENCODE Processing Pipeline	966593b769bb3dae66b206a352f176a6		https://www.encodeproject.org/files/ENCFF438XQQ/@@download/ENCFF438XQQ.bam	mm10-minimal			archived	mild to moderate bottlenecking, moderate library complexity			
ENCFF046YZK	bam	alignments	ENCSR471SJG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF589VTE, ENCFF806TVZ	1019815031	ENCODE Processing Pipeline	85329443abfc6cf3fa1c9f8cb9a759bd		https://www.encodeproject.org/files/ENCFF046YZK/@@download/ENCFF046YZK.bam	mm10-minimal			archived	mild to moderate bottlenecking, moderate library complexity			
ENCFF751CZS	bam	unfiltered alignments	ENCSR471SJG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF898DBR	1595830965	ENCODE Processing Pipeline	e1e451fc431f1ce2d53b0e1ccc4ad385		https://www.encodeproject.org/files/ENCFF751CZS/@@download/ENCFF751CZS.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF946QOG	bam	unfiltered alignments	ENCSR471SJG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF589VTE	1463010666	ENCODE Processing Pipeline	5b867befeb7e4edcbbc3dfd1e41482cd		https://www.encodeproject.org/files/ENCFF946QOG/@@download/ENCFF946QOG.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF211WGC	bam	alignments	ENCSR471SJG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF589VTE	1019645119	ENCODE Processing Pipeline	1a6bdff7ec01b2fee8c2c4672fd8b9cb		https://www.encodeproject.org/files/ENCFF211WGC/@@download/ENCFF211WGC.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF587PZE	bam	alignments	ENCSR471SJG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF898DBR	1054275598	ENCODE Processing Pipeline	079edd01995c18414952474cb5fccf6c		https://www.encodeproject.org/files/ENCFF587PZE/@@download/ENCFF587PZE.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF605FQF	bam	alignments	ENCSR397RHW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					CTCF-mouse	ENCAB247TYO	DNA					False	2016-05-18	ENCODE				2							ENCFF803MRJ, ENCFF806TVZ	815286530	ENCODE Processing Pipeline	6f121118ad2d7b13f4d8bfb9f3af7b20		https://www.encodeproject.org/files/ENCFF605FQF/@@download/ENCFF605FQF.bam	mm10-minimal			archived	low read depth, antibody characterized with exemption, control low read depth	NTR biosample, biological replicates with identical biosample		
ENCFF579VFN	bam	alignments	ENCSR397RHW	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					CTCF-mouse	ENCAB247TYO	DNA					False	2016-05-18	ENCODE				1							ENCFF096EGJ, ENCFF806TVZ	733430746	ENCODE Processing Pipeline	a6365a2474a69d215d762b55ab184c4f		https://www.encodeproject.org/files/ENCFF579VFN/@@download/ENCFF579VFN.bam	mm10-minimal			archived	low read depth, antibody characterized with exemption, control low read depth	NTR biosample, biological replicates with identical biosample		
